18:53:29.796 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: R3D;r3d;Video;Redcode Video;ContentRecognizerRedcode;Redcode;512;4294967296
18:53:29.822 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: RA;ra;Audio;Real Audio;ContentRecognizerRealAudio;Real Audio;512;134217728
18:53:29.854 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: RAF;raf;Image;Fuji RAF Raw Image;ContentRecognizerFujifilmRAF;Fujifilm RAF;512;67108864
18:53:29.890 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: RAR;rar;Archive;Roshal Archive;ContentRecognizerRoshalArchive;Roshal Archive;512;1073741824
18:53:29.917 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: REG;reg;Document;Regedit File;ContentRecognizerREG;Regedit File;64;32000000
18:53:29.945 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: RIFF;riff;Other;RIFF Container File;ContentRecognizerResourceInterchangeFileFormat;Resource Interchange File Format;512;4294967296
18:53:29.973 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: RMA;ra;Audio;Real Media Audio;ContentRecognizerRealMedia;Real Media;512;1073741824
18:53:30.000 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: RMI;rmi;Audio;RMID MIDI;ContentRecognizerResourceInterchangeFileFormat;Resource Interchange File Format;512;4294967296
18:53:30.029 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: RMV;rm;Video;Real Media Video;ContentRecognizerRealMedia;Real Media;512;1073741824
18:53:30.067 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: RTF;rtf;Document;Rich Text Format;ContentRecognizerRTF;Rich Text Format;512;134217728
18:53:30.095 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: RW2;rw2;Image;Panasonic RW2 Raw Image;ContentRecognizerPanasonicRAW;Panasonic/Leica Raw;512;134217728
18:53:30.124 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: RegistryData;dat;Document;Microsoft Registry File;ContentRecognizerRegistryData;Microsoft Registry File;512;32000000
18:53:30.174 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: SAM;sam;Document;Ami Pro;ContentRecognizerSAM;Ami Pro;512;32000000
18:53:30.212 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: SB;sb;Document;Scratch v1.x;ContentRecognizerScratch1;Scratch1;512;16777216
18:53:30.262 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: SCC;scc;Document;Microsoft Source Code Control;ContentRecognizerSCC;Microsoft Source Code Control;512;32000000
18:53:30.299 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: SCD;scd;Document;Microsoft Schedule +;ContentRecognizerSCD;Microsoft Schedule +;512;32000000
18:53:30.342 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: SCM;scm;Document;Lotus ScreenCam;ContentRecognizerSCM;Lotus ScreenCam;512;32000000
18:53:30.379 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: SFW;sfw;Image;Photoworks File;ContentRecognizerSFW;Photoworks File;512;32000000
18:53:30.422 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: SHX;shx;Document;Autodesk Compiled Shape File;ContentRecognizerSHX;Autodesk Compiled Shape File;512;32000000
18:53:30.472 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: SIT;sit;Archive;Stuff It Expander;ContentRecognizerSIT;Stuff It Expander;512;32000000
18:53:30.504 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: SKM;skm;Video;SKM Video;ContentRecognizerQuickTime;QuickTime;512;4294967296
18:53:30.536 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: SKR;skr;Document;PGP secret keyring;ContentRecognizerSKR;PGP secret keyring;512;32000000
18:53:30.571 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: SLB;slb;Document;AutoCAD Slide Library;ContentRecognizerSLB;AutoCAD Slide Library;512;32000000
18:53:30.598 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: SLD;sld;Document;AutoCAD Slide;ContentRecognizerSLD;AutoCAD Slide;512;32000000
18:53:30.633 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: SMAF;mmf;Audio;Synthetic-music Mobile Application Format;ContentRecognizerSyntheticmusicMobileApplicationFormat;Synthetic-music Mobile Application Format;512;268435456
18:53:30.670 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: SMI;smi;Document;Lotus SmartIcon;ContentRecognizerSMI;Lotus SmartIcon;512;32000000
18:53:30.692 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: SNG;sng;Audio;KORG Song;ContentRecognizerKorgSong;Korg Song;512;134217728
18:53:30.787 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: SPA;spa;Document;Spectral Data File;ContentRecognizerSPA;Spectral Data File;512;32000000
18:53:30.830 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: SR2;sr2;Image;Sony SR2 Raw Image;ContentRecognizerTaggedImageFileFormat;Tagged Image File Format;512;536870912
18:53:30.872 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: SRF;srf;Image;Sony SRF Raw Image;ContentRecognizerTaggedImageFileFormat;Tagged Image File Format;512;536870912
18:53:30.902 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: STI;sti;Image;Sinar STI Raw Image;ContentRecognizerTaggedImageFileFormat;Tagged Image File Format;512;536870912
18:53:30.939 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: SWF;swf;Other;Shockwave Flash;ContentRecognizerShockwaveFlash;Shockwave Flash;512;134217728
18:53:30.968 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: SXC;sxc;Document;StarOffice Spreadsheet;ContentRecognizerZIP;ZIP Archive;512;2147483648
18:53:30.996 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: TAR;tar;Archive;Tape Archive;ContentRecognizerTapeArchive;Tape Archive;512;1073741824
18:53:31.024 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: TEX;tex;Image;Corel Texture;ContentRecognizerTEX;Corel Texture;512;32000000
18:53:31.063 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: TIFF;tif;Image;Tagged Image File Format;ContentRecognizerTaggedImageFileFormat;Tagged Image File Format;512;536870912
18:53:31.090 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: TLB;tlb;Document;Microsoft OLE type library;ContentRecognizerTLB;Microsoft OLE type library;512;32000000
18:53:31.134 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: TLX;tlx;Document;Dictionary File;ContentRecognizerTLX;Dictionary File;512;32000000
18:53:31.179 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: TTF;ttf;Document;TrueType Font;ContentRecognizerTTF;TrueType Font;512;32000000
18:53:31.218 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: UPI;upi;Image;Ulead PhotoImpact File Object;ContentRecognizerUPI;Ulead PhotoImpact File Object;512;32000000
18:53:31.245 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: URL;url;Document;Internet Shortcut;ContentRecognizerURL;Internet Shortcut;12;512
18:53:31.286 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: USR;usr;Document;Corel Photo-Paint User Defined File;ContentRecognizerUSR;Corel Photo-Paint User Defined File;512;32000000
18:53:31.341 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: VOC;voc;Audio;Creative Voice File;ContentRecognizerVOC;Creative Voice File;512;32000000
18:53:31.390 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: VSD;vsd;Document;Microsoft Visio File;ContentRecognizerVSD;Microsoft Visio File;512;32000000
18:53:31.418 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: WAV;wav;Audio;WAVE Audio;ContentRecognizerResourceInterchangeFileFormat;Resource Interchange File Format;512;4294967296
18:53:31.497 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: WEBP;webp;Image;WebP Image;ContentRecognizerResourceInterchangeFileFormat;Resource Interchange File Format;512;4294967296
18:53:31.534 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: WK1;wk1;Document;Lotus 1-2-3 WK1;ContentRecognizerWK1;Lotus 1-2-3 WK1;128;32000000
18:53:31.586 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: WK3;wk3;Document;Lotus 1-2-3 WK3;ContentRecognizerWK3;Lotus 1-2-3 WK3;128;32000000
18:53:31.619 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: WK4;wk4;Document;Lotus 1-2-3 WK4;ContentRecognizerWK4;Lotus 1-2-3 WK4;128;32000000
18:53:31.672 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: WMA;wma;Audio;Windows Media Audio;ContentRecognizerAdvancedSystemsFormat;Advanced Systems Format;512;134217728
18:53:31.694 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: WMF;wmf;Image;Windows Metafile;ContentRecognizerWindowsMetaFile;Windows MetaFile;128;134217728
18:53:31.725 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: WMV;wmv;Video;Windows Media Video;ContentRecognizerAdvancedSystemsFormat;Advanced Systems Format;512;134217728
18:53:31.756 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: WRI;wri;Document;Microsoft Write;ContentRecognizerWRI;Microsoft Write;512;32000000
18:53:31.789 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: X3F;x3f;Image;Foveon X3F Raw Image;ContentRecognizerFoveonX3F;Foveon X3F;512;134217728
18:53:31.826 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: XLS;xls;Document;Microsoft Excel Document;ContentRecognizerOLEStream;Microsoft OLE Stream;512;134217728
18:53:31.854 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: XLSX;xlsx;Document;Excel Open XML Document;ContentRecognizerZIP;ZIP Archive;512;2147483648
18:53:31.915 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: ZIP;zip;Archive;ZIP Archive;ContentRecognizerZIP;ZIP Archive;512;2147483648
18:53:31.949 (debug) (T:13124) ContentTypeRegister.cpp:126 [ContentRecognition::ContentTypeRegister::listAll] this=[ContentTypeRegister:]: ZOO;zoo;Archive;ZOO Archive;ContentRecognizerZOO;ZOO Archive;512;32000000
18:53:32.003 (info) (T:13124) DeviceManagerImpl.cpp:60 [Devices::Win32::DeviceManagerImpl::DeviceManagerImpl] this=[DeviceManagerImpl:]: Version: Major 6 Minor 2 Build 9200 PlatformId 2 CSDVersion  SPMajor 0 SPMinor 0 SuiteMask 768 ProductType 1
18:53:32.042 (warning) (T:13124) imagpng.cpp:125 [wx_PNG_warning] this=[Global:]: iCCP: known incorrect sRGB profile
18:53:32.083 (warning) (T:13124) imagpng.cpp:125 [wx_PNG_warning] this=[Global:]: iCCP: known incorrect sRGB profile
18:53:32.156 (warning) (T:13124) imagpng.cpp:125 [wx_PNG_warning] this=[Global:]: iCCP: known incorrect sRGB profile
18:53:32.221 (warning) (T:13124) imagpng.cpp:125 [wx_PNG_warning] this=[Global:]: iCCP: known incorrect sRGB profile
18:53:32.250 (warning) (T:13124) imagpng.cpp:125 [wx_PNG_warning] this=[Global:]: iCCP: known incorrect sRGB profile
18:53:32.587 (warning) (T:13124) imagpng.cpp:125 [wx_PNG_warning] this=[Global:]: iCCP: known incorrect sRGB profile
18:53:32.644 (warning) (T:13124) imagpng.cpp:125 [wx_PNG_warning] this=[Global:]: iCCP: known incorrect sRGB profile
18:53:32.686 (warning) (T:13124) imagpng.cpp:125 [wx_PNG_warning] this=[Global:]: iCCP: known incorrect sRGB profile
18:53:32.745 (warning) (T:13124) imagpng.cpp:125 [wx_PNG_warning] this=[Global:]: iCCP: known incorrect sRGB profile
18:53:32.796 (warning) (T:13124) imagpng.cpp:125 [wx_PNG_warning] this=[Global:]: iCCP: known incorrect sRGB profile
18:53:32.839 (warning) (T:13124) imagpng.cpp:125 [wx_PNG_warning] this=[Global:]: iCCP: known incorrect sRGB profile
18:53:32.870 (warning) (T:13124) imagpng.cpp:125 [wx_PNG_warning] this=[Global:]: iCCP: known incorrect sRGB profile
18:53:32.913 (warning) (T:13124) imagpng.cpp:125 [wx_PNG_warning] this=[Global:]: iCCP: known incorrect sRGB profile
18:53:32.948 (warning) (T:13124) imagpng.cpp:125 [wx_PNG_warning] this=[Global:]: iCCP: known incorrect sRGB profile
18:53:33.002 (warning) (T:13124) imagpng.cpp:125 [wx_PNG_warning] this=[Global:]: iCCP: known incorrect sRGB profile
18:53:33.025 (warning) (T:13124) imagpng.cpp:125 [wx_PNG_warning] this=[Global:]: iCCP: known incorrect sRGB profile
18:53:33.064 (warning) (T:13124) imagpng.cpp:125 [wx_PNG_warning] this=[Global:]: iCCP: known incorrect sRGB profile
18:53:33.092 (warning) (T:13124) imagpng.cpp:125 [wx_PNG_warning] this=[Global:]: iCCP: known incorrect sRGB profile
18:53:33.132 (warning) (T:13124) imagpng.cpp:125 [wx_PNG_warning] this=[Global:]: iCCP: known incorrect sRGB profile
18:53:33.172 (warning) (T:13124) imagpng.cpp:125 [wx_PNG_warning] this=[Global:]: iCCP: known incorrect sRGB profile
18:53:33.280 (warning) (T:13124) imagpng.cpp:125 [wx_PNG_warning] this=[Global:]: iCCP: known incorrect sRGB profile
18:53:33.314 (warning) (T:13124) imagpng.cpp:125 [wx_PNG_warning] this=[Global:]: iCCP: known incorrect sRGB profile
18:53:33.366 (warning) (T:13124) imagpng.cpp:125 [wx_PNG_warning] this=[Global:]: iCCP: known incorrect sRGB profile
18:53:33.629 (warning) (T:13124) imagpng.cpp:125 [wx_PNG_warning] this=[Global:]: iCCP: known incorrect sRGB profile
18:53:33.828 (warning) (T:13124) imagpng.cpp:125 [wx_PNG_warning] this=[Global:]: iCCP: known incorrect sRGB profile
18:53:33.940 (warning) (T:13124) imagpng.cpp:125 [wx_PNG_warning] this=[Global:]: iCCP: known incorrect sRGB profile
18:53:34.089 (warning) (T:13124) imagpng.cpp:125 [wx_PNG_warning] this=[Global:]: iCCP: known incorrect sRGB profile
18:53:34.194 (debug) (T:13124) RunModeHandlerLicman.cpp:249 [RunMode::RunModeHandlerLicman::setupProcess] this=[RunModeHandlerLicman:]: Using liclang en
18:56:08.273 (debug) (T:13124) DeviceManagerImpl.cpp:415 [Devices::Win32::DeviceManagerImpl::buildMountPointMap] this=[DeviceManagerImpl:]: buildMountPointMap: DR=C:\\ VN=\\\\?\\Volume{4b3136b4-5825-4795-a8c6-2241a530e3d1}\\
18:56:08.321 (debug) (T:13124) DeviceManagerImpl.cpp:415 [Devices::Win32::DeviceManagerImpl::buildMountPointMap] this=[DeviceManagerImpl:]: buildMountPointMap: DR=D:\\ VN=\\\\?\\Volume{3ffbfdb0-248f-01d3-d87e-6c9b4792e900}\\
18:56:08.348 (debug) (T:13124) DeviceManagerImpl.cpp:415 [Devices::Win32::DeviceManagerImpl::buildMountPointMap] this=[DeviceManagerImpl:]: buildMountPointMap: DR=F:\\ VN=\\\\?\\Volume{e696c4c9-af31-11e7-a38a-7c67a2e81862}\\
18:56:08.376 (debug) (T:13124) DeviceManagerImpl.cpp:415 [Devices::Win32::DeviceManagerImpl::buildMountPointMap] this=[DeviceManagerImpl:]: buildMountPointMap: DR=G:\\ VN=\\\\?\\Volume{e696cd3c-af31-11e7-a38a-7c67a2e81862}\\
18:56:08.468 (debug) (T:13124) DeviceManagerImpl.cpp:100 [Devices::Win32::DeviceManagerImpl::rescanDevices] this=[DeviceManagerImpl:]: [DeviceInfo: GUID=53f5630d-b6bf-11d0-94f2-00a0c91efb8b InstanceID=DTLITESCSIBUS\\CDROM&VEN_DISCSOFT&PROD_VIRTUAL&REV_1.0\\1&2AFD7D61&0&0000 PhysicalDeviceObjectName=\\Device\\000000a2 EnumeratorName=DTLITESCSIBUS Class=CDROM DriverName={4d36e965-e325-11ce-bfc1-08002be10318}\\0000 DriverDate=6-21-2006 Provider=Microsoft DriverVersion=10.0.16299.15 VolumeDIPaths=[(list:1) \\\\?\\dtlitescsibus#cdrom&ven_discsoft&prod_virtual&rev_1.0#1&2afd7d61&0&0000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}] DiskDIPaths=[(list:0)] CDROMDIPaths=[(list:0)] WriteOnceDiskDIPaths=[(list:0)] FloppyDIPaths=[(list:0)] Sections=[(list:1) [DeviceSection: DiskNumber=0 Offset=0 Length=63383863296]] ParentAddress=0 ParentID=ROOT\\SCSIADAPTER\\0000]
18:56:08.487 (debug) (T:13124) DeviceManagerImpl.cpp:100 [Devices::Win32::DeviceManagerImpl::rescanDevices] this=[DeviceManagerImpl:]: [DeviceInfo: GUID=53f5630d-b6bf-11d0-94f2-00a0c91efb8b InstanceID=DTLITESCSIBUS\\CDROM&VEN_DISCSOFT&PROD_VIRTUAL&REV_1.0\\1&2AFD7D61&0&0001 PhysicalDeviceObjectName=\\Device\\000000a3 EnumeratorName=DTLITESCSIBUS Class=CDROM DriverName={4d36e965-e325-11ce-bfc1-08002be10318}\\0001 DriverDate=6-21-2006 Provider=Microsoft DriverVersion=10.0.16299.15 VolumeDIPaths=[(list:1) \\\\?\\dtlitescsibus#cdrom&ven_discsoft&prod_virtual&rev_1.0#1&2afd7d61&0&0001#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}] DiskDIPaths=[(list:0)] CDROMDIPaths=[(list:0)] WriteOnceDiskDIPaths=[(list:0)] FloppyDIPaths=[(list:0)] Sections=[(list:1) [DeviceSection: DiskNumber=1 Offset=0 Length=2147483647]] ParentAddress=0 ParentID=ROOT\\SCSIADAPTER\\0000]
18:56:08.515 (debug) (T:13124) DeviceManagerImpl.cpp:100 [Devices::Win32::DeviceManagerImpl::rescanDevices] this=[DeviceManagerImpl:]: [DeviceInfo: GUID=53f5630d-b6bf-11d0-94f2-00a0c91efb8b InstanceID=STORAGE\\VOLUME\\{098FC4B6-5B32-11E7-A367-806E6F6E6963}#0000000000100000 PhysicalDeviceObjectName=\\Device\\HarddiskVolume1 EnumeratorName=STORAGE Class=Volume DriverName={71a27cdd-812a-11d0-bec7-08002be2092f}\\0007 DriverDate=6-21-2006 Provider=Microsoft DriverVersion=10.0.16299.15 VolumeDIPaths=[(list:1) \\\\?\\storage#volume#{098fc4b6-5b32-11e7-a367-806e6f6e6963}#0000000000100000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}] DiskDIPaths=[(list:0)] CDROMDIPaths=[(list:0)] WriteOnceDiskDIPaths=[(list:0)] FloppyDIPaths=[(list:0)] Sections=[(list:1) [DeviceSection: DiskNumber=0 Offset=1048576 Length=524288000]] ParentAddress=0 ParentID=ROOT\\VOLMGR\\0000]
18:56:08.542 (debug) (T:13124) DeviceManagerImpl.cpp:100 [Devices::Win32::DeviceManagerImpl::rescanDevices] this=[DeviceManagerImpl:]: [DeviceInfo: GUID=7f108a28-9833-4b3b-b780-2c6b5fa5c062 InstanceID=STORAGE\\VOLUME\\{098FC4B6-5B32-11E7-A367-806E6F6E6963}#000000001F500000 PhysicalDeviceObjectName=\\Device\\HarddiskVolume2 EnumeratorName=STORAGE Class=Volume DriverName={71a27cdd-812a-11d0-bec7-08002be2092f}\\0008 DriverDate=6-21-2006 Provider=Microsoft DriverVersion=10.0.16299.15 VolumeDIPaths=[(list:1) \\\\?\\storage#volume#{098fc4b6-5b32-11e7-a367-806e6f6e6963}#000000001f500000#{7f108a28-9833-4b3b-b780-2c6b5fa5c062}] DiskDIPaths=[(list:0)] CDROMDIPaths=[(list:0)] WriteOnceDiskDIPaths=[(list:0)] FloppyDIPaths=[(list:0)] Sections=[(list:1) [DeviceSection: DiskNumber=0 Offset=525336576 Length=134217728]] ParentAddress=0 ParentID=ROOT\\VOLMGR\\0000]
18:56:08.570 (debug) (T:13124) DeviceManagerImpl.cpp:100 [Devices::Win32::DeviceManagerImpl::rescanDevices] this=[DeviceManagerImpl:]: [DeviceInfo: GUID=53f5630d-b6bf-11d0-94f2-00a0c91efb8b InstanceID=STORAGE\\VOLUME\\{098FC4B6-5B32-11E7-A367-806E6F6E6963}#0000000027500000 PhysicalDeviceObjectName=\\Device\\HarddiskVolume3 EnumeratorName=STORAGE Class=Volume DriverName={71a27cdd-812a-11d0-bec7-08002be2092f}\\0009 DriverDate=6-21-2006 Provider=Microsoft DriverVersion=10.0.16299.15 VolumeDIPaths=[(list:1) \\\\?\\storage#volume#{098fc4b6-5b32-11e7-a367-806e6f6e6963}#0000000027500000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}] DiskDIPaths=[(list:0)] CDROMDIPaths=[(list:0)] WriteOnceDiskDIPaths=[(list:0)] FloppyDIPaths=[(list:0)] Sections=[(list:1) [DeviceSection: DiskNumber=0 Offset=659554304 Length=233001975808]] ParentAddress=0 ParentID=ROOT\\VOLMGR\\0000]
18:56:08.609 (debug) (T:13124) DeviceManagerImpl.cpp:100 [Devices::Win32::DeviceManagerImpl::rescanDevices] this=[DeviceManagerImpl:]: [DeviceInfo: GUID=53f5630d-b6bf-11d0-94f2-00a0c91efb8b InstanceID=STORAGE\\VOLUME\\{098FC4B6-5B32-11E7-A367-806E6F6E6963}#0000003667500000 PhysicalDeviceObjectName=\\Device\\HarddiskVolume4 EnumeratorName=STORAGE Class=Volume DriverName={71a27cdd-812a-11d0-bec7-08002be2092f}\\0010 DriverDate=6-21-2006 Provider=Microsoft DriverVersion=10.0.16299.15 VolumeDIPaths=[(list:1) \\\\?\\storage#volume#{098fc4b6-5b32-11e7-a367-806e6f6e6963}#0000003667500000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}] DiskDIPaths=[(list:0)] CDROMDIPaths=[(list:0)] WriteOnceDiskDIPaths=[(list:0)] FloppyDIPaths=[(list:0)] Sections=[(list:1) [DeviceSection: DiskNumber=0 Offset=233661530112 Length=752246325248]] ParentAddress=0 ParentID=ROOT\\VOLMGR\\0000]
18:56:08.647 (debug) (T:13124) DeviceManagerImpl.cpp:100 [Devices::Win32::DeviceManagerImpl::rescanDevices] this=[DeviceManagerImpl:]: [DeviceInfo: GUID=53f5630d-b6bf-11d0-94f2-00a0c91efb8b InstanceID=STORAGE\\VOLUME\\{098FC4B6-5B32-11E7-A367-806E6F6E6963}#000000E58CB00000 PhysicalDeviceObjectName=\\Device\\HarddiskVolume5 EnumeratorName=STORAGE Class=Volume DriverName={71a27cdd-812a-11d0-bec7-08002be2092f}\\0011 DriverDate=6-21-2006 Provider=Microsoft DriverVersion=10.0.16299.15 VolumeDIPaths=[(list:1) \\\\?\\storage#volume#{098fc4b6-5b32-11e7-a367-806e6f6e6963}#000000e58cb00000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}] DiskDIPaths=[(list:0)] CDROMDIPaths=[(list:0)] WriteOnceDiskDIPaths=[(list:0)] FloppyDIPaths=[(list:0)] Sections=[(list:1) [DeviceSection: DiskNumber=0 Offset=985907855360 Length=483393536]] ParentAddress=0 ParentID=ROOT\\VOLMGR\\0000]
